Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,Instructor,Date (MM DD),Location,Attribute
C,11846,PHYS,208,509,CS,4,ELECTRICITY AND OPTICS,M,07:30 pm to 09:30 pm,24,24,0,Robert Webb(P),03 05 to 03 05,TBA,N A
C,11846,PHYS,208,509,CS,4,ELECTRICITY AND OPTICS,M,07:30 pm to 09:30 pm,24,24,0,Robert Webb(P),04 09 to 04 09,TBA,N A
C,11846,PHYS,208,509,CS,4,ELECTRICITY AND OPTICS,F,07:30 pm to 09:30 pm,24,24,0,Robert Webb(P),04 27 to 04 27,TBA,N A
C,11847,PHYS,208,510,CS,4,ELECTRICITY AND OPTICS,MW,04:10 pm to 05:25 pm,24,24,0,Robert Webb(P),01 17 to 05 08,MPHY 203,Core Life Physical Sci (KLPS) and Lab Safety Acknowledgment
C,11847,PHYS,208,510,CS,4,ELECTRICITY AND OPTICS,W,10:20 am to 11:40 am,24,24,0,Tuo Jia,01 17 to 05 08,MPHY 333,N A
C,11847,PHYS,208,510,CS,4,ELECTRICITY AND OPTICS,W,11:50 am to 01:10 pm,24,24,0,Tuo Jia,01 17 to 05 08,MPHY 212,N A
C,11847,PHYS,208,510,CS,4,ELECTRICITY AND OPTICS,M,07:30 pm to 09:30 pm,24,24,0,Robert Webb(P),02 12 to 02 12,HECC 108,N A
C,11847,PHYS,208,510,CS,4,ELECTRICITY AND OPTICS,M,07:30 pm to 09:30 pm,24,24,0,Robert Webb(P),03 05 to 03 05,TBA,N A
C,11847,PHYS,208,510,CS,4,ELECTRICITY AND OPTICS,M,07:30 pm to 09:30 pm,24,24,0,Robert Webb(P),04 09 to 04 09,HECC 108,N A
C,11847,PHYS,208,510,CS,4,ELECTRICITY AND OPTICS,F,07:30 pm to 09:30 pm,24,24,0,Robert Webb(P),04 27 to 04 27,TBA,N A
C,15544,PHYS,208,511,CS,4,ELECTRICITY AND OPTICS,MW,04:10 pm to 05:25 pm,24,24,0,Robert Webb(P),01 17 to 05 08,MPHY 203,Core Life Physical Sci (KLPS) and Lab Safety Acknowledgment
C,15544,PHYS,208,511,CS,4,ELECTRICITY AND OPTICS,R,11:10 am to 12:30 pm,24,24,0,Yanli Shi,01 17 to 05 08,MPHY 333,N A
C,15544,PHYS,208,511,CS,4,ELECTRICITY AND OPTICS,R,12:40 pm to 02:00 pm,24,24,0,Yanli Shi,01 17 to 05 08,MPHY 212,N A
C,15544,PHYS,208,511,CS,4,ELECTRICITY AND OPTICS,M,07:30 pm to 09:30 pm,24,24,0,Robert Webb(P),02 12 to 02 12,TBA,N A
C,15544,PHYS,208,511,CS,4,ELECTRICITY AND OPTICS,M,07:30 pm to 09:30 pm,24,24,0,Robert Webb(P),03 05 to 03 05,TBA,N A
C,15544,PHYS,208,511,CS,4,ELECTRICITY AND OPTICS,M,07:30 pm to 09:30 pm,24,24,0,Robert Webb(P),04 09 to 04 09,TBA,N A
C,15544,PHYS,208,511,CS,4,ELECTRICITY AND OPTICS,F,07:30 pm to 09:30 pm,24,24,0,Robert Webb(P),04 27 to 04 27,TBA,N A
C,15546,PHYS,208,513,CS,4,ELECTRICITY AND OPTICS(Syllabus),M,08:00 am to 09:20 am,24,24,0,Aritra Saha,01 17 to 05 08,MPHY 333,Core Life Physical Sci (KLPS) and Lab Safety Acknowledgment
C,15546,PHYS,208,513,CS,4,ELECTRICITY AND OPTICS(Syllabus),M,09:30 am to 10:50 am,24,24,0,Aritra Saha,01 17 to 05 08,MPHY 212,N A
C,15546,PHYS,208,513,CS,4,ELECTRICITY AND OPTICS(Syllabus),TR,08:00 am to 09:15 am,24,24,0,John D. Mason(P),01 17 to 05 08,MPHY 203,N A
C,15546,PHYS,208,513,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,07:00 pm to 09:00 pm,24,24,0,John D. Mason(P),02 13 to 02 13,TBA,N A
C,15546,PHYS,208,513,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,07:00 pm to 09:00 pm,24,24,0,John D. Mason(P),03 20 to 03 20,TBA,N A
C,15546,PHYS,208,513,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,07:00 pm to 09:00 pm,24,24,0,John D. Mason(P),04 17 to 04 17,TBA,N A
C,15547,PHYS,208,514,CS,4,ELECTRICITY AND OPTICS(Syllabus),M,05:20 pm to 06:40 pm,24,24,0,Himangshu Neog,01 17 to 05 08,MPHY 333,Core Life Physical Sci (KLPS) and Lab Safety Acknowledgment
C,15547,PHYS,208,514,CS,4,ELECTRICITY AND OPTICS(Syllabus),M,06:50 pm to 08:10 pm,24,24,0,Himangshu Neog,01 17 to 05 08,MPHY 212,N A
C,15547,PHYS,208,514,CS,4,ELECTRICITY AND OPTICS(Syllabus),TR,08:00 am to 09:15 am,24,24,0,John D. Mason(P),01 17 to 05 08,MPHY 203,N A
C,15547,PHYS,208,514,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,07:00 pm to 09:00 pm,24,24,0,John D. Mason(P),02 13 to 02 13,TBA,N A
C,15547,PHYS,208,514,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,07:00 pm to 09:00 pm,24,24,0,John D. Mason(P),03 20 to 03 20,TBA,N A
C,15547,PHYS,208,514,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,07:00 pm to 09:00 pm,24,24,0,John D. Mason(P),04 17 to 04 17,TBA,N A
C,15548,PHYS,208,515,CS,4,ELECTRICITY AND OPTICS(Syllabus),TR,08:00 am to 09:15 am,24,24,0,John D. Mason(P),01 17 to 05 08,MPHY 203,Core Life Physical Sci (KLPS) and Lab Safety Acknowledgment
C,15548,PHYS,208,515,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,02:20 pm to 03:40 pm,24,24,0,Aritra Saha,01 17 to 05 08,MPHY 333,N A
C,15548,PHYS,208,515,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,03:50 pm to 05:10 pm,24,24,0,Aritra Saha,01 17 to 05 08,MPHY 212,N A
C,15548,PHYS,208,515,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,07:00 pm to 09:00 pm,24,24,0,John D. Mason(P),02 13 to 02 13,TBA,N A
C,15548,PHYS,208,515,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,07:00 pm to 09:00 pm,24,24,0,John D. Mason(P),03 20 to 03 20,TBA,N A
C,15548,PHYS,208,515,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,07:00 pm to 09:00 pm,24,24,0,John D. Mason(P),04 17 to 04 17,TBA,N A
C,11848,PHYS,208,516,CS,4,ELECTRICITY AND OPTICS(Syllabus),TR,08:00 am to 09:15 am,24,24,0,John D. Mason(P),01 17 to 05 08,MPHY 203,Core Life Physical Sci (KLPS) and Lab Safety Acknowledgment
C,11848,PHYS,208,516,CS,4,ELECTRICITY AND OPTICS(Syllabus),W,03:00 pm to 04:20 pm,24,24,0,Himangshu Neog,01 17 to 05 08,MPHY 333,N A
C,11848,PHYS,208,516,CS,4,ELECTRICITY AND OPTICS(Syllabus),W,04:30 pm to 05:50 pm,24,24,0,Himangshu Neog,01 17 to 05 08,MPHY 212,N A
C,11848,PHYS,208,516,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,07:00 pm to 09:00 pm,24,24,0,John D. Mason(P),02 13 to 02 13,TBA,N A
C,11848,PHYS,208,516,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,07:00 pm to 09:00 pm,24,24,0,John D. Mason(P),03 20 to 03 20,TBA,N A
C,11848,PHYS,208,516,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,07:00 pm to 09:00 pm,24,24,0,John D. Mason(P),04 17 to 04 17,TBA,N A
C,11849,PHYS,208,517,CS,4,ELECTRICITY AND OPTICS(Syllabus),TR,08:00 am to 09:15 am,24,24,0,John D. Mason(P),01 17 to 05 08,MPHY 203,Core Life Physical Sci (KLPS) and Lab Safety Acknowledgment
C,11849,PHYS,208,517,CS,4,ELECTRICITY AND OPTICS(Syllabus),W,05:20 pm to 06:40 pm,24,24,0,Esteban Jimenez Moya,01 17 to 05 08,MPHY 333,N A
C,11849,PHYS,208,517,CS,4,ELECTRICITY AND OPTICS(Syllabus),W,06:50 pm to 08:10 pm,24,24,0,Esteban Jimenez Moya,01 17 to 05 08,MPHY 212,N A
C,11849,PHYS,208,517,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,07:00 pm to 09:00 pm,24,24,0,John D. Mason(P),02 13 to 02 13,TBA,N A
C,11849,PHYS,208,517,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,07:00 pm to 09:00 pm,24,24,0,John D. Mason(P),03 20 to 03 20,TBA,N A
C,11849,PHYS,208,517,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,07:00 pm to 09:00 pm,24,24,0,John D. Mason(P),04 17 to 04 17,TBA,N A
C,11851,PHYS,208,519,CS,4,ELECTRICITY AND OPTICS(Syllabus),MWF,01:50 pm to 02:40 pm,24,24,0,Jeremy W. Holt(P),01 17 to 05 08,MPHY 205,Core Life Physical Sci (KLPS) and Lab Safety Acknowledgment
C,11851,PHYS,208,519,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,09:35 am to 10:55 am,24,24,0,Fabian D. Garza,01 17 to 05 08,MPHY 333,N A
C,11851,PHYS,208,519,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,11:05 am to 12:25 pm,24,24,0,Fabian D. Garza,01 17 to 05 08,MPHY 211,N A
C,11851,PHYS,208,519,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,07:00 pm to 09:00 pm,24,24,0,Jeremy W. Holt(P),02 13 to 02 13,TBA,N A
C,11851,PHYS,208,519,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,07:00 pm to 09:00 pm,24,24,0,Jeremy W. Holt(P),03 20 to 03 20,TBA,N A
C,11851,PHYS,208,519,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,07:00 pm to 09:00 pm,24,24,0,Jeremy W. Holt(P),04 17 to 04 17,TBA,N A
C,11852,PHYS,208,520,CS,4,ELECTRICITY AND OPTICS(Syllabus),MWF,01:50 pm to 02:40 pm,24,24,0,Jeremy W. Holt(P),01 17 to 05 08,MPHY 205,Core Life Physical Sci (KLPS) and Lab Safety Acknowledgment
C,11852,PHYS,208,520,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,12:45 pm to 02:05 pm,24,24,0,Himangshu Neog,01 17 to 05 08,MPHY 333,N A
C,11852,PHYS,208,520,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,02:15 pm to 03:35 pm,24,24,0,Himangshu Neog,01 17 to 05 08,MPHY 211,N A
C,11852,PHYS,208,520,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,07:00 pm to 09:00 pm,24,24,0,Jeremy W. Holt(P),02 13 to 02 13,TBA,N A
C,11852,PHYS,208,520,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,07:00 pm to 09:00 pm,24,24,0,Jeremy W. Holt(P),03 20 to 03 20,HELD 100,N A
C,11852,PHYS,208,520,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,07:00 pm to 09:00 pm,24,24,0,Jeremy W. Holt(P),04 17 to 04 17,HELD 100,N A
C,11853,PHYS,208,521,CS,4,ELECTRICITY AND OPTICS(Syllabus),MWF,01:50 pm to 02:40 pm,24,24,0,Jeremy W. Holt(P),01 17 to 05 08,MPHY 205,Core Life Physical Sci (KLPS) and Lab Safety Acknowledgment
C,11853,PHYS,208,521,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,03:55 pm to 05:15 pm,24,24,0,Esteban Jimenez Moya,01 17 to 05 08,MPHY 333,N A
C,11853,PHYS,208,521,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,05:25 pm to 06:45 pm,24,24,0,Esteban Jimenez Moya,01 17 to 05 08,MPHY 211,N A
C,11853,PHYS,208,521,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,07:00 pm to 09:00 pm,24,24,0,Jeremy W. Holt(P),02 13 to 02 13,TBA,N A
C,11853,PHYS,208,521,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,07:00 pm to 09:00 pm,24,24,0,Jeremy W. Holt(P),03 20 to 03 20,HELD 200,N A
C,11853,PHYS,208,521,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,07:00 pm to 09:00 pm,24,24,0,Jeremy W. Holt(P),04 17 to 04 17,HELD 200,N A
C,11854,PHYS,208,522,CS,4,ELECTRICITY AND OPTICS(Syllabus),MWF,01:50 pm to 02:40 pm,24,24,0,Jeremy W. Holt(P),01 17 to 05 08,MPHY 205,Core Life Physical Sci (KLPS) and Lab Safety Acknowledgment
C,11854,PHYS,208,522,CS,4,ELECTRICITY AND OPTICS(Syllabus),R,09:35 am to 10:55 am,24,24,0,Fabian D. Garza   Esteban Jimenez Moya,01 17 to 05 08,MPHY 333,N A
C,11854,PHYS,208,522,CS,4,ELECTRICITY AND OPTICS(Syllabus),R,11:05 am to 12:25 pm,24,24,0,Fabian D. Garza   Esteban Jimenez Moya,01 17 to 05 08,MPHY 211,N A
C,11854,PHYS,208,522,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,07:00 pm to 09:00 pm,24,24,0,Jeremy W. Holt(P),02 13 to 02 13,TBA,N A
C,11854,PHYS,208,522,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,07:00 pm to 09:00 pm,24,24,0,Jeremy W. Holt(P),03 20 to 03 20,TBA,N A
C,11854,PHYS,208,522,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,07:00 pm to 09:00 pm,24,24,0,Jeremy W. Holt(P),04 17 to 04 17,TBA,N A
C,11855,PHYS,208,523,CS,4,ELECTRICITY AND OPTICS(Syllabus),MWF,01:50 pm to 02:40 pm,24,24,0,Jeremy W. Holt(P),01 17 to 05 08,MPHY 205,Core Life Physical Sci (KLPS) and Lab Safety Acknowledgment
C,11855,PHYS,208,523,CS,4,ELECTRICITY AND OPTICS(Syllabus),R,12:45 pm to 02:05 pm,24,24,0,Aritra Saha,01 17 to 05 08,MPHY 333,N A
C,11855,PHYS,208,523,CS,4,ELECTRICITY AND OPTICS(Syllabus),R,02:15 pm to 03:35 pm,24,24,0,Aritra Saha,01 17 to 05 08,MPHY 211,N A
C,11855,PHYS,208,523,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,07:00 pm to 09:00 pm,24,24,0,Jeremy W. Holt(P),02 13 to 02 13,TBA,N A
C,11855,PHYS,208,523,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,07:00 pm to 09:00 pm,24,24,0,Jeremy W. Holt(P),03 20 to 03 20,TBA,N A
C,11855,PHYS,208,523,CS,4,ELECTRICITY AND OPTICS(Syllabus),T,07:00 pm to 09:00 pm,24,24,0,Jeremy W. Holt(P),04 17 to 04 17,TBA,N A
C,30121,PHYS,218,200,CS,4,HNR to MECHANICS(Syllabus),MWF,09:10 am to 10:00 am,21,21,0,Tatiana Erukhimova(P),01 17 to 05 08,MPHY 204,Honors and Core Life Physical Sci (KLPS) and Lab Safety Acknowledgment
C,30121,PHYS,218,200,CS,4,HNR to MECHANICS(Syllabus),M,11:00 am to 12:20 pm,21,21,0,Jonathan D. Perry,01 17 to 05 08,MPHY 334,N A
C,30121,PHYS,218,200,CS,4,HNR to MECHANICS(Syllabus),M,12:30 pm to 01:50 pm,21,21,0,Jonathan D. Perry,01 17 to 05 08,MPHY 220,N A
C,30121,PHYS,218,200,CS,4,HNR to MECHANICS(Syllabus),M,07:00 pm to 09:00 pm,21,21,0,Tatiana Erukhimova(P),02 19 to 02 19,TBA,N A
C,30121,PHYS,218,200,CS,4,HNR to MECHANICS(Syllabus),M,07:00 pm to 09:00 pm,21,21,0,Tatiana Erukhimova(P),03 19 to 03 19,TBA,N A
C,30121,PHYS,218,200,CS,4,HNR to MECHANICS(Syllabus),M,07:00 pm to 09:00 pm,21,21,0,Tatiana Erukhimova(P),04 16 to 04 16,TBA,N A
C,30121,PHYS,218,200,CS,4,HNR to MECHANICS(Syllabus),M,07:00 pm to 09:00 pm,21,21,0,Tatiana Erukhimova(P),04 23 to 04 23,TBA,N A
C,30121,PHYS,218,200,CS,4,HNR to MECHANICS(Syllabus),F,07:00 pm to 09:00 pm,21,21,0,Tatiana Erukhimova(P),04 27 to 04 27,TBA,N A
NR,30131,PHYS,218,201,CS,4,HNR to MECHANICS(Syllabus),M,09:30 am to 10:50 am,19,11,8,Steven J. Clark,01 17 to 05 08,MPHY 334,Honors and Core Life Physical Sci (KLPS) and Lab Safety Acknowledgment
NR,30131,PHYS,218,201,CS,4,HNR to MECHANICS(Syllabus),M,11:00 am to 12:20 pm,19,11,8,Steven J. Clark,01 17 to 05 08,MPHY 220,N A
NR,30131,PHYS,218,201,CS,4,HNR to MECHANICS(Syllabus),TR,11:10 am to 12:25 pm,19,11,8,William Bassichis(P),01 17 to 05 08,MPHY 204,N A
NR,30131,PHYS,218,201,CS,4,HNR to MECHANICS(Syllabus),M,07:30 pm to 09:30 pm,19,11,8,William Bassichis(P),02 19 to 02 19,BLOC 102,N A
NR,30131,PHYS,218,201,CS,4,HNR to MECHANICS(Syllabus),M,07:30 pm to 09:30 pm,19,11,8,William Bassichis(P),03 19 to 03 19,BLOC 102,N A
NR,30131,PHYS,218,201,CS,4,HNR to MECHANICS(Syllabus),M,07:30 pm to 09:30 pm,19,11,8,William Bassichis(P),04 16 to 04 16,BLOC 102,N A
NR,30131,PHYS,218,201,CS,4,HNR to MECHANICS(Syllabus),M,07:30 pm to 09:30 pm,19,11,8,William Bassichis(P),04 23 to 04 23,BLOC 102,N A
NR,30131,PHYS,218,201,CS,4,HNR to MECHANICS(Syllabus),F,07:00 pm to 09:00 pm,19,11,8,William Bassichis(P),04 27 to 04 27,BLOC 102,N A
NR,30144,PHYS,218,202,CS,4,HNR to MECHANICS(Syllabus),M,02:00 pm to 03:20 pm,19,17,2,Matt A. Robertson,01 17 to 05 08,MPHY 334,Honors and Core Life Physical Sci (KLPS) and Lab Safety Acknowledgment
NR,30144,PHYS,218,202,CS,4,HNR to MECHANICS(Syllabus),M,03:30 pm to 04:50 pm,19,17,2,Matt A. Robertson,01 17 to 05 08,MPHY 220,N A
NR,30144,PHYS,218,202,CS,4,HNR to MECHANICS(Syllabus),TR,11:10 am to 12:25 pm,19,17,2,William Bassichis(P),01 17 to 05 08,MPHY 204,N A
NR,30144,PHYS,218,202,CS,4,HNR to MECHANICS(Syllabus),M,07:00 pm to 09:00 pm,19,17,2,William Bassichis(P),02 19 to 02 19,BLOC 113,N A
NR,30144,PHYS,218,202,CS,4,HNR to MECHANICS(Syllabus),M,07:00 pm to 09:00 pm,19,17,2,William Bassichis(P),03 19 to 03 19,BLOC 113,N A
NR,30144,PHYS,218,202,CS,4,HNR to MECHANICS(Syllabus),M,07:00 pm to 09:00 pm,19,17,2,William Bassichis(P),04 16 to 04 16,BLOC 113,N A
NR,30144,PHYS,218,202,CS,4,HNR to MECHANICS(Syllabus),M,07:00 pm to 09:00 pm,19,17,2,William Bassichis(P),04 23 to 04 23,BLOC 113,N A
NR,30144,PHYS,218,202,CS,4,HNR to MECHANICS(Syllabus),F,07:00 pm to 09:00 pm,19,17,2,William Bassichis(P),04 27 to 04 27,BLOC 113,N A
NR,30145,PHYS,218,203,CS,4,HNR to MECHANICS(Syllabus),TR,11:10 am to 12:25 pm,19,8,11,William Bassichis(P),01 17 to 05 08,MPHY 204,Honors and Core Life Physical Sci (KLPS) and Lab Safety Acknowledgment
NR,30145,PHYS,218,203,CS,4,HNR to MECHANICS(Syllabus),T,03:30 pm to 04:50 pm,19,8,11,Steven J. Clark,01 17 to 05 08,MPHY 334,N A
NR,30145,PHYS,218,203,CS,4,HNR to MECHANICS(Syllabus),T,05:00 pm to 06:20 pm,19,8,11,Steven J. Clark,01 17 to 05 08,MPHY 220,N A
NR,30145,PHYS,218,203,CS,4,HNR to MECHANICS(Syllabus),M,07:30 pm to 09:30 pm,19,8,11,William Bassichis(P),02 19 to 02 19,BLOC 117,N A
NR,30145,PHYS,218,203,CS,4,HNR to MECHANICS(Syllabus),M,07:30 pm to 09:30 pm,19,8,11,William Bassichis(P),03 19 to 03 19,BLOC 117,N A
NR,30145,PHYS,218,203,CS,4,HNR to MECHANICS(Syllabus),M,07:30 pm to 09:30 pm,19,8,11,William Bassichis(P),04 16 to 04 16,BLOC 117,N A
NR,30145,PHYS,218,203,CS,4,HNR to MECHANICS(Syllabus),M,07:30 pm to 09:30 pm,19,8,11,William Bassichis(P),04 23 to 04 23,BLOC 117,N A
NR,30145,PHYS,218,203,CS,4,HNR to MECHANICS(Syllabus),F,07:30 pm to 09:30 pm,19,8,11,William Bassichis(P),04 27 to 04 27,BLOC 117,N A
NR,30147,PHYS,218,205,CS,4,HNR to MECHANICS(Syllabus),TR,11:10 am to 12:25 pm,19,11,8,William Bassichis(P),01 17 to 05 08,MPHY 204,Honors and Core Life Physical Sci (KLPS) and Lab Safety Acknowledgment
NR,30147,PHYS,218,205,CS,4,HNR to MECHANICS(Syllabus),W,03:30 pm to 04:50 pm,19,11,8,Steven J. Clark,01 17 to 05 08,MPHY 334,N A
NR,30147,PHYS,218,205,CS,4,HNR to MECHANICS(Syllabus),W,05:00 pm to 06:20 pm,19,11,8,Steven J. Clark,01 17 to 05 08,MPHY 220,N A
NR,30147,PHYS,218,205,CS,4,HNR to MECHANICS(Syllabus),M,07:30 pm to 09:30 pm,19,11,8,William Bassichis(P),02 19 to 02 19,BLOC 150,N A
NR,30147,PHYS,218,205,CS,4,HNR to MECHANICS(Syllabus),M,07:30 pm to 09:30 pm,19,11,8,William Bassichis(P),03 19 to 03 19,BLOC 150,N A
NR,30147,PHYS,218,205,CS,4,HNR to MECHANICS(Syllabus),M,07:30 pm to 09:30 pm,19,11,8,William Bassichis(P),04 16 to 04 16,BLOC 150,N A
NR,30147,PHYS,218,205,CS,4,HNR to MECHANICS(Syllabus),M,07:30 pm to 09:30 pm,19,11,8,William Bassichis(P),04 23 to 04 23,BLOC 150,N A
NR,30147,PHYS,218,205,CS,4,HNR to MECHANICS(Syllabus),F,07:30 pm to 09:30 pm,19,11,8,William Bassichis(P),04 27 to 04 27,BLOC 150,N A
NR,30122,PHYS,218,207,CS,4,HNR to MECHANICS(Syllabus),MW,04:10 pm to 05:25 pm,19,17,2,Alexey Akimov(P),01 17 to 05 08,MPHY 204,Honors and Core Life Physical Sci (KLPS) and Lab Safety Acknowledgment
NR,30122,PHYS,218,207,CS,4,HNR to MECHANICS(Syllabus),M,12:30 pm to 01:50 pm,19,17,2,Nathaniel A. Herbert,01 17 to 05 08,MPHY 335,N A
NR,30122,PHYS,218,207,CS,4,HNR to MECHANICS(Syllabus),M,02:00 pm to 03:20 pm,19,17,2,Nathaniel A. Herbert,01 17 to 05 08,MPHY 233,N A
NR,30122,PHYS,218,207,CS,4,HNR to MECHANICS(Syllabus),M,07:00 pm to 09:00 pm,19,17,2,Alexey Akimov(P),02 19 to 02 19,TBA,N A
NR,30122,PHYS,218,207,CS,4,HNR to MECHANICS(Syllabus),M,07:00 pm to 09:00 pm,19,17,2,Alexey Akimov(P),03 19 to 03 19,TBA,N A
NR,30122,PHYS,218,207,CS,4,HNR to MECHANICS(Syllabus),M,07:00 pm to 09:00 pm,19,17,2,Alexey Akimov(P),04 16 to 04 16,TBA,N A
NR,30122,PHYS,218,207,CS,4,HNR to MECHANICS(Syllabus),M,07:00 pm to 09:00 pm,19,17,2,Alexey Akimov(P),04 23 to 04 23,TBA,N A
NR,30122,PHYS,218,207,CS,4,HNR to MECHANICS(Syllabus),F,07:00 pm to 09:00 pm,19,17,2,Alexey Akimov(P),04 27 to 04 27,TBA,N A
NR,30184,PHYS,218,208,CS,4,HNR to MECHANICS(Syllabus),MW,04:10 pm to 05:25 pm,19,14,5,Alexey Akimov(P),01 17 to 05 08,MPHY 204,Honors and Core Life Physical Sci (KLPS) and Lab Safety Acknowledgment
NR,30184,PHYS,218,208,CS,4,HNR to MECHANICS(Syllabus),T,09:30 am to 10:50 am,19,14,5,Surya Kiran Kanumilli,01 17 to 05 08,MPHY 335,N A
NR,30184,PHYS,218,208,CS,4,HNR to MECHANICS(Syllabus),T,11:00 am to 12:20 pm,19,14,5,Surya Kiran Kanumilli,01 17 to 05 08,MPHY 233,N A
NR,30184,PHYS,218,208,CS,4,HNR to MECHANICS(Syllabus),M,07:00 pm to 09:00 pm,19,14,5,Alexey Akimov(P),02 19 to 02 19,RICH 101,N A
NR,30184,PHYS,218,208,CS,4,HNR to MECHANICS(Syllabus),M,07:00 pm to 09:00 pm,19,14,5,Alexey Akimov(P),03 19 to 03 19,RICH 101,N A
NR,30184,PHYS,218,208,CS,4,HNR to MECHANICS(Syllabus),M,07:00 pm to 09:00 pm,19,14,5,Alexey Akimov(P),04 16 to 04 16,RICH 101,N A
NR,30184,PHYS,218,208,CS,4,HNR to MECHANICS(Syllabus),M,07:00 pm to 09:00 pm,19,14,5,Alexey Akimov(P),04 23 to 04 23,RICH 101,N A
NR,30184,PHYS,218,208,CS,4,HNR to MECHANICS(Syllabus),F,07:00 pm to 09:00 pm,19,14,5,Alexey Akimov(P),04 27 to 04 27,RICH 101,N A
NR,30185,PHYS,218,209,CS,4,HNR to MECHANICS(Syllabus),MW,04:10 pm to 05:25 pm,19,7,12,Alexey Akimov(P),01 17 to 05 08,MPHY 204,Honors and Core Life Physical Sci (KLPS) and Lab Safety Acknowledgment
NR,30185,PHYS,218,209,CS,4,HNR to MECHANICS(Syllabus),T,02:00 pm to 03:20 pm,19,7,12,Kazi Ranjibul Islam,01 17 to 05 08,MPHY 335,N A
NR,30185,PHYS,218,209,CS,4,HNR to MECHANICS(Syllabus),T,03:30 pm to 04:50 pm,19,7,12,Kazi Ranjibul Islam,01 17 to 05 08,MPHY 233,N A
NR,30185,PHYS,218,209,CS,4,HNR to MECHANICS(Syllabus),M,07:00 pm to 09:00 pm,19,7,12,Alexey Akimov(P),02 19 to 02 19,RICH 106,N A
NR,30185,PHYS,218,209,CS,4,HNR to MECHANICS(Syllabus),M,07:00 pm to 09:00 pm,19,7,12,Alexey Akimov(P),03 19 to 03 19,RICH 106,N A
NR,30185,PHYS,218,209,CS,4,HNR to MECHANICS(Syllabus),M,07:00 pm to 09:00 pm,19,7,12,Alexey Akimov(P),04 16 to 04 16,RICH 106,N A
NR,30185,PHYS,218,209,CS,4,HNR to MECHANICS(Syllabus),M,07:00 pm to 09:00 pm,19,7,12,Alexey Akimov(P),04 23 to 04 23,RICH 106,N A
NR,30185,PHYS,218,209,CS,4,HNR to MECHANICS(Syllabus),F,07:00 pm to 09:00 pm,19,7,12,Alexey Akimov(P),04 27 to 04 27,RICH 106,N A
NR,30186,PHYS,218,210,CS,4,HNR to MECHANICS(Syllabus),MW,04:10 pm to 05:25 pm,19,5,14,Alexey Akimov(P),01 17 to 05 08,MPHY 204,Honors and Core Life Physical Sci (KLPS) and Lab Safety Acknowledgment
NR,30186,PHYS,218,210,CS,4,HNR to MECHANICS(Syllabus),W,09:30 am to 10:50 am,19,5,14,Nathaniel A. Herbert,01 17 to 05 08,MPHY 335,N A
NR,30186,PHYS,218,210,CS,4,HNR to MECHANICS(Syllabus),W,11:00 am to 12:20 pm,19,5,14,Nathaniel A. Herbert,01 17 to 05 08,MPHY 233,N A
NR,30186,PHYS,218,210,CS,4,HNR to MECHANICS(Syllabus),M,07:00 pm to 09:00 pm,19,5,14,Alexey Akimov(P),02 19 to 02 19,RICH 114,N A
NR,30186,PHYS,218,210,CS,4,HNR to MECHANICS(Syllabus),M,07:00 pm to 09:00 pm,19,5,14,Alexey Akimov(P),03 19 to 03 19,RICH 114,N A
